"","Peoplesoft Level 4 Organization","Peoplesoft Level 5 Organization","Dept","Empl ID","D/I","Direct Pct of Total Hours - Aug 2016 - Jul 2017","Direct Pct of Base (Working) Hours -Aug 2016 - Jul 2017","Pct Indirect - Aug 2016 - Jul 2017","Total Labor Hours - Aug 2016 - Jul 2017","Total Base Labor Hours - Aug 2016 - Jul 2017","Total Indirect Labor Hours - Aug 2016 - Jul 2017","Direct Labor Hours - Aug 2016 - Jul 2017","Overtime Hours - Aug 2016 - Jul 2017","0041 / 0045 / 0061 PTO / Vacation / Sick Labor Hours - Aug 2016 - Jul 2017","0071 / 0077 / 0082 Personal Labor Hours - Aug 2016 - Jul 2017","0081 / Jury Duty Labor Hours - Aug 2016 - Jul 2017","0091 / Bereavement Labor Hours - Aug 2016 - Jul 2017","0094 / Military Leave Labor Hours - Aug 2016 - Jul 2017","0051 / Holiday Labor Hours - Aug 2016 - Jul 2017","Missing Labor Hours - Aug 2016 - Jul 2017","Mod Time Labor Hours - Aug 2016 - Jul 2017","SCA / Location Labor Hours - Aug 2016 - Jul 2017","Shift 2 Labor Hours - Aug 2016 - Jul 2017","Shift 3 Labor Hours - Aug 2016 - Jul 2017","Shift 4 Labor Hours - Aug 2016 - Jul 2017","Shift 5 Labor Hours - Aug 2016 - Jul 2017","Shift 6 Labor Hours - Aug 2016 - Jul 2017","Shift 7 Labor Hours - Aug 2016 - Jul 2017","NBI Labor Hours - Aug 2016 - Jul 2017","Hire Date","Union Code","Standard Hours","Work Schedule","state","Job Code","Grade","Title","Fringe Pool","Regular / Temporary","Reporting Level","Awaiting Access Labor Hours - Aug 2016 - Jul 2017","PAL Labor Hours - Aug 2016 - Jul 2017","Mgmt Alloc Labor Hours - Aug 2016 - Jul 2017","Primary Program Charged - 2016","Primary Program MA - 2016","Secondary Program Charged - 2016","emst","Term Class","Last Date Worked"
"6746","Engineering","Software Engineering","54864","X20915","D",0.927510917030568,0.987906976744186,0.012093023255814,1145,1075,13,1062,0,46,0,0,0,0,24,0,2,0,0,0,0,0,0,0,847.9,2017-01-09,"IE2",40,"SWW","TX","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM549","HQ","PGM676","1","0","."
"6747","Engineering","Software Engineering","54864","X13213","D",0.842639593908629,0.917127071823204,0.0773480662983425,197,181,14,166,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,17,2017-06-26,"IE2",40,"SWW","TX","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM251","BU4","Indirect","1","0","."
"6748","Engineering","Software Engineering","54864","X19380","D",0.975468975468975,1,0,693,676,0,676,63,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2008-09-15,"IE2",40,"SWW","TX","CE40","E04","Sr Software Engineer II","FR55","R","7",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42690"
"6749","Engineering","Software Engineering","54864","X27139","D",0.849391955098223,0.918563480020233,0.0819423368740516,2138,1977,162,1816,131,57,0,0,0,0,104,0,-3,0,0,0,0,0,0,0,0,2016-07-18,"IE2",40,"SWW","TX","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM242","BU2","Indirect","1","0","."
"6750","Engineering","Software Engineering","54864","X29501","D",0.89792899408284,0.986457204767064,0.0135427952329361,2028,1846,25,1821,0,78,0,0,0,0,104,0,0,0,0,0,0,0,0,0,540.5,2014-11-10,"IE2",40,"SWW","TX","CE39","G08","Sr Software Engineer I","FR55","R","7",81,0,0,"PGM427","BU2","Indirect","1","0","."
"6751","Engineering","Software Engineering","54864","X25936","D",0.853754940711462,0.931034482758621,0.0689655172413793,1771,1624,112,1512,0,44,0,0,0,0,104,0,-12,0,0,0,0,0,0,0,0,2014-10-20,"IE2",40,"SWW","TX","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM349","BU2","PGM900","1","0","."
"6752","Engineering","Software Engineering","54864","X23280","D",0.912524850894632,0.987096774193548,0.0129032258064516,2012,1860,24,1836,38,49,0,0,0,0,104,0,2,0,0,0,0,0,0,0,0,2015-06-08,"IE2",40,"T13","TX","CE40","G09","Sr Software Engineer II","FR55","R","7",0,0,9,"PGM859","BU4","PGM507","1","0","."
"6753","Engineering","Software Engineering","54864","X18628","D",0.911558259241928,1,0.000513347022587269,2137,1948,1,1948,138,77,0,8,0,0,104,0,3,0,0,0,0,0,0,0,0,2014-11-17,"IE2",40,"T13","TX","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM349","BU2","PGM242","1","0","."
"6754","Engineering","Software Engineering","54864","X24199","D",0.929807692307692,0.994855967078189,0.0051440329218107,2080,1944,10,1934,0,32,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2016-08-01,"IE2",40,"F13","TX","CE37","G06","Software Engineer I","FR55","R","7",1120.5,0,0,"PGM427","BU2","PGM489","1","0","."
"6755","Engineering","Software Engineering","54864","X25299","D",0.886842105263158,0.973988439306358,0.0260115606936416,380,346,9,337,0,19,0,0,0,0,16,0,-2,0,0,0,0,0,0,0,36.5,2016-05-23,"IE2",40,"SWW","TX","CE37","G06","Software Engineer I","FR55","R","7",79,0,0,"PGM242","BU2","PGM489","1","0","."
"6756","Engineering","Software Engineering","54864","X29680","D",0.903735632183908,0.999470338983051,0.00105932203389831,2088,1888,2,1887,8,104,0,0,0,0,96,0,-5,0,0,0,0,0,0,0,120.25,2015-04-06,"IE2",40,"T13","TX","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM317","BU4","PGM251","1","0","."
"6757","Engineering","Software Engineering","54864","X18969","D",0.896535129932628,1,0,2078,1863,0,1863,0,111,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2015-01-12,"IE2",40,"N17","TX","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM732","BU2","PGM322","1","0","."
"6758","Engineering","Software Engineering","54864","X11132","D",0.969887076537014,1,0,797,773,0,773,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2017-03-13,"IE2",40,"SWW","TX","CE38","G07","Software Engineer II","FR55","R","6",24,0,0,"PGM854","BU2","PGM489","1","0","."
"6759","Engineering","Software Engineering","54864","X23962","D",0.901258470474347,1,0,2066,1862,0,1862,28,100,0,0,0,0,104,0,-3,0,0,0,0,0,0,0,0,2014-09-15,"IE2",40,"N17","TX","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM732","BU2",NA,"1","0","."
"6760","Engineering","Software Engineering","54865","X21172","D",0.886528247223563,1,0,2071,1836,0,1836,0,131,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1987-06-01,"IE2",40,"N27","PA","CE41","G10","Principal Software Engineer","FR55","R","7",0,0,0,"PGM629","BU2","PGM608","1","0","."
"6761","Engineering","Software Engineering","54865","X18570","D",0.87,0.945652173913043,0.0543478260869565,200,184,10,174,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2017-06-26,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",174,0,0,"PGM489","HQ","Indirect","1","0","."
"6762","Engineering","Software Engineering","54865","X24643","D",0.920223577235772,0.997796143250689,0.00220385674931129,1968,1815,4,1811,0,50,0,0,0,0,104,0,-9,0,0,0,0,0,0,0,0,2016-03-14,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",980.5,0,0,"PGM629","BU2","PGM489","1","0","."
"6763","Engineering","Software Engineering","54865","X21364","D",0.887596899224806,0.986537425955843,0.0134625740441572,2064,1857,25,1832,0,103,0,0,0,0,104,0,3,0,0,0,0,0,0,0,0,2014-06-02,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM427","BU2",NA,"1","0","."
"6764","Engineering","Software Engineering","54865","X13158","D",0.91158097068717,0.980361757105943,0.0196382428940568,2081,1935,38,1897,0,42,0,0,0,0,104,0,-2,0,0,0,0,0,0,0,0,2016-08-01,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",848,0,0,"PGM629","BU2","PGM489","1","0","."
"6765","Engineering","Software Engineering","54865","X23762","D",0.76,1,0,200,152,0,152,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-15,"IE2",40,"N17","PA","CE39","E03","Sr Software Engineer I","FR55","R","7",0,0,0,"Mgmt Alloc",NA,NA,"0","Resignation","42615"
"6766","Engineering","Software Engineering","54865","X22489","D",0.847971237801746,0.979821958456973,0.0207715133531157,1947,1685,35,1651,8,158,0,0,0,0,104,7,18,0,0,0,0,0,0,0,0,2016-01-18,"IE2",32,"RHP","PA","CE40","G09","Sr Software Engineer II","FR55","R","7",0,0,0,"PGM294","BU2","Indirect","1","0","."
"6767","Engineering","Software Engineering","54865","X15489","D",0.909007352941177,0.999494694290045,0.000505305709954523,2176,1979,1,1978,116,93,0,0,0,0,104,0,0,0,0,0,0,0,0,0,49.5,2014-09-15,"IE2",40,"T13","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2",NA,"1","0","."
"6768","Engineering","Software Engineering","54865","X14518","D",0.938311688311688,0.999505928853755,0.000494071146245059,2156,2024,1,2023,99,29,0,0,0,0,104,0,0,0,0,0,0,0,0,0,2.5,2015-07-20,"IE2",40,"SWW","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM294","BU2","PGM549","1","0","."
"6769","Engineering","Software Engineering","54865","X25706","D",0.924308588064047,1,0,2061,1905,0,1905,0,52,0,0,0,0,104,0,11,0,0,0,0,0,0,0,0,2016-04-25,"IE2",40,"F13","PA","CE37","G06","Software Engineer I","FR55","R","7",641.5,0,0,"PGM608","BU2",NA,"1","0","."
"6770","Engineering","Software Engineering","54865","X28673","D",0.911301859799714,0.998954521693675,0.00104547830632514,2097,1913,2,1911,17,80,0,0,0,0,104,0,-6,0,0,0,0,0,0,0,0,2015-05-18,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM724","BU2",NA,"1","0","."
"6771","Engineering","Software Engineering","54865","X16814","D",0.923860329776916,0.999475341028332,0.000524658971668416,2062,1906,1,1905,18,52,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2016-07-11,"IE2",40,"SWW","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",744.3,0,0,"PGM629","BU2","PGM489","1","0","."
"6772","Engineering","Software Engineering","54865","X12547","D",0.885350318471338,0.986353711790393,0.013646288209607,2041,1832,25,1807,0,105,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2014-07-14,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM427","BU2",NA,"1","0","."
"6773","Engineering","Software Engineering","54865","X16076","D",0.873417721518987,0.873417721518987,0.126582278481013,79,79,10,69,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2017-07-17,"IE2",40,"SWW","PA","CE37","G06","Software Engineer I","FR55","R","7",68.5,0,0,"PGM489","HQ","Indirect","1","0","."
"6774","Engineering","Software Engineering","54865","X17092","D",0.547277936962751,0.573573573573574,0.426426426426426,349,333,142,191,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2017-05-30,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",191,0,0,"PGM489","HQ","Indirect","1","0","."
"6775","Engineering","Software Engineering","54865","X10652","D",0.943444730077121,0.963254593175853,0.036745406824147,1167,1143,42,1101,0,0,0,0,0,0,24,0,-7,0,0,0,0,0,0,0,0,2017-01-09,"IE2",40,"T13","PA","CE37","G06","Software Engineer I","FR55","R","7",444.9,0,0,"PGM428","BU5","PGM489","1","0","."
"6776","Engineering","Software Engineering","54865","X11898","D",0.91875,0.967105263157895,0.0328947368421053,320,304,10,294,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6.5,2017-06-05,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",287.5,0,0,"PGM489","HQ","Indirect","1","0","."
"6777","Engineering","Software Engineering","54865","X13269","D",0.894711767508337,0.994176813128639,0.00582318687136051,2099,1889,11,1878,19,106,0,0,0,0,104,0,-4,0,0,0,0,0,0,0,0,2016-01-11,"IE2",40,"T13","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM494","BU2","Indirect","1","0","."
"6778","Engineering","Software Engineering","54865","X11642","D",0.929089893914015,0.99165673420739,0.00834326579261025,1791,1678,14,1664,16,18,0,0,0,0,96,0,1,0,0,0,0,0,0,0,7.25,2016-09-19,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",795.5,0,0,"PGM629","BU2","PGM489","1","0","."
"6779","Engineering","Software Engineering","54865","X23849","D",0.943237907206318,0.997390396659708,0.00260960334029228,2026,1916,5,1911,0,6,0,0,0,0,104,0,-2,0,0,0,0,0,0,0,0,2016-07-18,"IE2",40,"T13","PA","CE38","G07","Software Engineer II","FR55","R","7",735,0,0,"PGM629","BU2","PGM489","1","0","."
"6780","Engineering","Software Engineering","54865","X16115","D",0.90513068731849,1,0,2066,1870,0,1870,0,92,0,0,0,0,104,0,17,0,0,0,0,0,0,0,0,2014-08-04,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM294","BU2",NA,"1","0","."
"6781","Engineering","Software Engineering","54865","X27006","D",0.911423039690223,0.999469214437367,0.000530785562632696,2066,1884,1,1883,0,78,0,0,0,0,104,0,-2,0,0,0,0,0,0,0,0,2016-05-31,"IE2",40,"T13","PA","CE37","G06","Software Engineer I","FR55","R","7",1028.2,0,0,"PGM294","BU2","PGM489","1","0","."
"6782","Engineering","Software Engineering","54865","X29207","D",0.879666011787819,0.997771587743733,0.00222841225626741,2036,1795,4,1791,0,113,0,0,24,0,104,0,0,0,0,0,0,0,0,0,0,2016-05-02,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",932.1,0,0,"PGM629","BU2","PGM489","1","0","."
"6783","Engineering","Software Engineering","54865","X25913","D",0.886765408504539,0.986709197235513,0.013290802764487,2093,1881,25,1856,40,108,0,0,0,0,104,0,7,0,0,0,0,0,0,0,0,2015-04-13,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6784","Engineering","Software Engineering","54865","X18292","D",0.860949612403101,0.999437570303712,0.000562429696287964,2064,1778,1,1777,0,183,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1985-04-01,"IE2",40,"N17","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM608","BU2",NA,"1","0","."
"6785","Engineering","Software Engineering","54865","X19028","D",0.896307536671725,0.985539488320356,0.014460511679644,1977,1798,26,1772,0,75,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2014-10-06,"IE2",40,"SWW","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM608","BU2","PGM629","1","0","."
"6786","Engineering","Software Engineering","54865","X28612","D",0.878654970760234,0.975649350649351,0.0243506493506494,2052,1848,45,1803,0,99,0,0,0,0,104,0,40,0,0,0,0,0,0,0,0,2016-05-02,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6787","Engineering","Software Engineering","54865","X14880","D",0.877372262773723,1,0,2055,1803,0,1803,0,126,0,0,22,0,104,0,18,0,0,0,0,0,0,0,0,2016-01-11,"IE2",40,"T13","PA","CE37","G06","Software Engineer I","FR55","R","7",20,0,0,"PGM724","BU2","PGM489","1","0","."
"6788","Engineering","Software Engineering","54865","X23938","D",0.515970515970516,1,0,407,210,0,210,0,104,0,0,21,0,72,0,0,0,0,0,0,0,0,0,0,2008-05-27,"IE2",40,"N17","PA","CE39","E03","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM629","BU2",NA,"0","Resignation","42776"
"6789","Engineering","Software Engineering","54865","X25365","D",0.875,0.875,0.1375,80,80,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-17,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",69.5,0,0,"PGM489","HQ","Indirect","1","0","."
"6790","Engineering","Software Engineering","54865","X28200","D",0.878001921229587,0.986508364813815,0.0134916351861846,2082,1853,25,1828,19,109,0,0,16,0,104,0,17,0,0,0,0,0,0,0,0,2008-03-31,"IE2",40,"N17","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM629","BU2",NA,"1","0","."
"6791","Engineering","Software Engineering","54865","X16241","D",0.8900675024108,0.984533333333333,0.0154666666666667,2074,1875,29,1846,33,95,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2015-02-09,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6792","Engineering","Software Engineering","54865","X10852","D",0.854166666666667,0.960420032310178,0.0395799676898223,1392,1238,49,1189,0,74,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1995-10-30,"IE2",40,"N17","PA","CE40","E04","Sr Software Engineer II","FR55","R","6",0,0,0,"PGM427","BU2",NA,"0","Resignation","42825"
"6793","Engineering","Software Engineering","54865","X18744","D",0.901036757775683,0.987093443469282,0.0129065565307176,2122,1937,25,1912,66,81,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2015-05-18,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM724","BU2",NA,"1","0","."
"6794","Engineering","Software Engineering","54865","X12184","D",0.891666666666667,0.955357142857143,0.0446428571428571,240,224,10,214,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2017-06-19,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",214,0,0,"PGM489","HQ","Indirect","1","0","."
"6795","Engineering","Software Engineering","54865","X27882","D",0.90190336749634,0.984549813532232,0.0154501864677677,2049,1877,29,1848,5,68,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1.5,2014-08-18,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6796","Engineering","Software Engineering","54865","X25950","D",0.8875,0.986111111111111,0.0152777777777778,800,720,11,710,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2016-08-29,"IE2",40,"F13","PA","CE37","E01","Software Engineer I","FR55","R","7",557.5,0,0,"PGM489","HQ",NA,"0","Resignation","42748"
"6797","Engineering","Software Engineering","54865","X21182","D",0.893081761006289,0.986111111111111,0.0138888888888889,2067,1872,26,1846,0,91,0,0,0,0,104,0,-3,0,0,0,0,0,0,0,0,2016-01-18,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM294","BU2",NA,"1","0","."
"6798","Engineering","Software Engineering","54865","X11861","D",0.891560353287537,0.98642779587405,0.0135722041259501,2038,1842,25,1817,8,92,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2015-01-19,"IE2",40,"T13","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM724","BU2","PGM629","1","0","."
"6799","Engineering","Software Engineering","54865","X24906","D",0.922227556409025,0.995336787564767,0.00466321243523316,2083,1930,9,1921,5,49,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2016-05-23,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",652,0,0,"PGM724","BU2","Indirect","1","0","."
"6800","Engineering","Software Engineering","54865","X27721","D",0.863942307692308,0.97875816993464,0.0212418300653595,2080,1836,39,1797,0,140,0,0,0,0,104,0,-8,0,0,0,0,0,0,0,0,2016-01-11,"IE2",40,"N27","PA","CE37","G06","Software Engineer I","FR55","R","7",723,0,0,"PGM629","BU2","PGM489","1","0","."
"6801","Engineering","Software Engineering","54865","X24898","D",0.870622568093385,0.976008724100327,0.0239912758996728,2056,1834,44,1790,0,118,0,0,0,0,104,0,3,0,0,0,0,0,0,0,42,2015-06-22,"IE2",40,"N17","PA","CE40","G09","Sr Software Engineer II","FR55","R","7",77,0,0,"PGM629","BU2","Indirect","1","0","."
"6802","Engineering","Software Engineering","54865","X26974","D",0.908163265306122,0.998397435897436,0.0016025641025641,2058,1872,3,1869,0,82,0,0,0,0,104,0,12,0,0,0,0,0,0,0,0,2016-04-11,"IE2",40,"T13","PA","CE37","G06","Software Engineer I","FR55","R","7",1234,0,0,"PGM489","HQ","PGM629","1","0","."
"6803","Engineering","Software Engineering","54865","X11260","D",0.869816779170685,0.979902227050516,0.020097772949484,2074,1841,37,1804,0,129,0,0,0,0,104,0,-3,0,0,0,0,0,0,0,0,1987-06-08,"IE2",40,"N27","PA","CE40","G09","Sr Software Engineer II","FR55","R","7",0,0,0,"PGM608","BU2",NA,"1","0","."
"6804","Engineering","Software Engineering","54865","X11793","D",0.907621247113164,0.991798107255521,0.0082018927444795,1732,1585,13,1572,0,51,0,0,0,0,96,0,-4,0,0,0,0,0,0,0,0,2016-09-26,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",986,0,0,"PGM489","HQ","PGM629","1","0","."
"6805","Engineering","Software Engineering","54865","X10876","D",0.9091796875,1,0,2048,1862,0,1862,0,82,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2016-06-27,"IE2",40,"F13","PA","CE37","G06","Software Engineer I","FR55","R","7",842.7,0,0,"PGM294","BU2","PGM489","1","0","."
"6806","Engineering","Software Engineering","54865","X25804","D",0.903568716780562,0.991666666666667,0.00833333333333333,1317,1200,10,1190,0,21,0,17,0,0,80,0,-4,0,0,0,0,0,0,0,0,2016-12-12,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",693,0,0,"PGM489","HQ","PGM629","1","0","."
"6807","Engineering","Software Engineering","54865","X12051","D",0.873734939759036,0.999448732083793,0.000551267916207277,2075,1814,1,1813,0,157,0,0,0,0,104,0,4,0,0,0,0,0,0,0,1,2008-01-21,"IE2",40,"N17","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM294","BU2","PGM401","1","0","."
"6808","Engineering","Software Engineering","54865","X19022","D",0.873076923076923,0.982683982683983,0.0173160173160173,2080,1848,32,1816,4,128,0,0,0,0,104,0,-1,0,0,0,0,0,0,0,0,2015-08-24,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6809","Engineering","Software Engineering","54865","X18991","D",0.85261102977062,0.999427917620137,0.0005720823798627,2049,1748,1,1747,0,173,0,0,24,0,104,0,6,0,0,0,0,0,0,0,0,2001-01-08,"IE2",40,"N27","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM608","BU2","PGM629","1","0","."
"6810","Engineering","Software Engineering","54865","X15498","D",0.879051765844219,0.980043149946063,0.0199568500539374,2067,1854,37,1817,0,108,0,0,0,0,104,0,17,0,0,0,0,0,0,0,0,2014-11-03,"IE2",40,"N27","PA","CE39","G08","Sr Software Engineer I","FR55","R","7",0,0,0,"PGM494","BU2","Indirect","1","0","."
"6811","Engineering","Software Engineering","54865","X16653","D",0.903560830860534,0.986501079913607,0.0140388768898488,2022,1852,26,1827,0,66,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2016-07-25,"IE2",40,"F13","PA","CE40","G09","Sr Software Engineer II","FR55","R","7",646,0,0,"PGM427","BU2","Indirect","1","0","."
"6812","Engineering","Software Engineering","54865","X14215","D",0.925,0.925,0.075,120,120,9,111,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2017-07-10,"IE2",40,"F13","PA","CE37","G06","Software Engineer I","FR55","R","7",111,0,0,"PGM489","HQ","Indirect","1","0","."
"6813","Engineering","Software Engineering","54865","X17373","D",0.882379654859219,0.977364185110664,0.022635814889336,2202,1988,45,1943,180,110,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,2015-05-11,"IE2",40,"F13","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6814","Engineering","Software Engineering","54865","X14430","D",0.895348837209302,0.94478527607362,0.0552147239263804,344,326,18,308,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2014-05-19,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM294","BU2","Indirect","1","0","."
"6815","Engineering","Software Engineering","54865","X26802","D",0.851470588235294,0.927141713370697,0.0728582866293034,1360,1249,91,1158,0,31,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,2016-08-29,"IE2",40,"F13","PA","CE37","G06","Software Engineer I","FR55","R","7",1013,0,0,"PGM489","HQ","Indirect","0","Resignation","42845"
"6816","Engineering","Software Engineering","54865","X21275","D",0.938906752411576,0.976588628762542,0.0234113712374582,622,598,14,584,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,2017-04-10,"IE2",40,"N17","PA","CE37","G06","Software Engineer I","FR55","R","7",85,0,0,"PGM629","BU2","PGM489","1","0","."
"6817","Engineering","Software Engineering","54865","X22519","D",0.900918318028033,0.997858672376874,0.00214132762312634,2069,1868,4,1864,0,98,0,0,0,0,104,0,1,147,0,0,0,0,0,0,50,2016-07-11,"IE2",40,"F13","PA","CE37","G06","Software Engineer I","FR55","R","7",453.6,0,0,"PGM629","BU2","PGM613","1","0","."
"6818","Engineering","Software Engineering","54865","X27336","D",0.862256809338521,0.999098286744815,0.000901713255184851,1285,1109,1,1108,0,97,0,0,0,0,80,0,3,0,0,0,0,0,0,0,0,2016-02-01,"IE2",40,"N17","PA","CE37","E01","Software Engineer I","FR55","R","7",425,0,0,"PGM629","BU2",NA,"0","Resignation","42803"
"6819","Engineering","Software Engineering","54865","X13883","D",0.89143135345667,0.987061994609164,0.0129380053908356,2054,1855,24,1831,0,95,0,0,0,0,104,0,16,0,0,0,0,0,0,0,0,2016-03-07,"IE2",40,"N27","PA","CE37","G06","Software Engineer I","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
"6820","Engineering","Software Engineering","54865","X22628","D",0.881908360888049,0.981598317560463,0.017875920084122,2117,1902,34,1867,74,111,0,0,0,0,104,0,2,0,0,0,0,0,0,0,0,2013-06-17,"IE2",40,"N17","PA","CE38","G07","Software Engineer II","FR55","R","7",0,0,0,"PGM629","BU2","Indirect","1","0","."
